project,change_id,patchset_count,old_patchset,new_patchset,old_message_clean,new_message_clean
libreoffice,core~206264,7,5,6,"Implemented callables as first-class objects in Calc formulas

Three types of callables are available:

* Built-in functions
Add ETA-LAMBDA (“eta reduced lambda”) function to Calc
for interoperability with MS Excel (tdf#164507)

* External functions

* Macro functions","Implemented callables as first-class objects in Calc formulas

Three types of callables are available:

* Built-in functions (tdf#164507)

* External functions

* Macro functions"
libreoffice,core~207370,2,1,2,cid#1695388: Inefficient vector resizing with reserve.,"cid#1695388: Inefficient vector resizing with reserve.

Ignore warning in GCC13"
libreoffice,core~206265,9,3,4,"Implemented LAMBDA and ISOMITTED for Calc

tdf#138749 Add function LAMBDA for interoperability with MS Excel
tdf#164510 Add ISOMITTED (IsOmitted) function to Calc for interoperability with MS Excel","Implemented LAMBDA and ISOMITTED for Calc

Added LAMBDA (tdf#138749) function
Added ISOMITTED (tdf#164510) function"
libreoffice,core~206265,9,6,7,"Implemented LAMBDA and ISOMITTED for Calc

Added LAMBDA (tdf#138749) function
Added ISOMITTED (tdf#164510) function","Implemented LAMBDA and ISOMITTED for Calc

Added LAMBDA (tdf#138749) function
Added ISOMITTED (tdf#164510) function
Rewrote LET to work with the new LAMBDA"
libreoffice,core~207336,3,1,2,cid#1695404: Use after free,cid#1695399: Dereference null return value
libreoffice,core~204381,8,1,2,"tdf#71261: Allow spaces in writer table names

Drop the text filter that prevented typing spaces in the name
entry of the Insert Table dialog, and drop the validation
in the Table Properties dialog that rejected names containing
spaces with an info message.

Also remove the now unused STR_WRONG_TABLENAME string.","tdf#71261: Allow spaces in writer table names

Drop the text filter that prevented typing spaces in the name
entry of the Insert Table dialog, and drop the validation
in the Table Properties dialog that rejected names containing
spaces with an info message.

Also remove the now unused STR_WRONG_TABLENAME string.

Fix found with the help of Claude Opus."
libreoffice,core~204381,8,2,3,"tdf#71261: Allow spaces in writer table names

Drop the text filter that prevented typing spaces in the name
entry of the Insert Table dialog, and drop the validation
in the Table Properties dialog that rejected names containing
spaces with an info message.

Also remove the now unused STR_WRONG_TABLENAME string.

Fix found with the help of Claude Opus.","tdf#71261: Allow spaces in writer table names

Drop the space character from the places that rejected it in
table names:

- Insert Table dialog: text filter on the name entry
- Table Properties dialog: validation in DeactivatePage that
showed an info dialog
- Navigator rename: forbidden characters list
- UNO SwXTextTable::setName: check that threw RuntimeException

Other illegal characters ("".<>"") are still blocked, since they
are incorrectly handled in formulas and chart data sources.

Also remove the now unused STR_WRONG_TABLENAME string.

Fix found with the help of Claude Opus."
libreoffice,core~204381,8,3,4,"tdf#71261: Allow spaces in writer table names

Drop the space character from the places that rejected it in
table names:

- Insert Table dialog: text filter on the name entry
- Table Properties dialog: validation in DeactivatePage that
showed an info dialog
- Navigator rename: forbidden characters list
- UNO SwXTextTable::setName: check that threw RuntimeException

Other illegal characters ("".<>"") are still blocked, since they
are incorrectly handled in formulas and chart data sources.

Also remove the now unused STR_WRONG_TABLENAME string.

Fix found with the help of Claude Opus.","tdf#71261: Allow spaces in writer table names

Drop the space character from the places that rejected it in
table names:

- Insert Table dialog: text filter on the name entry
- Table Properties dialog: validation in DeactivatePage that
showed an info dialog
- Navigator rename: forbidden characters list
- UNO SwXTextTable::setName: check that threw RuntimeException

Other illegal characters ("".<>"") are still blocked, since they
are incorrectly handled in formulas and chart data sources.

Also remove the now unused STR_WRONG_TABLENAME string.

Added two regression tests:
- verify that the Insert Table dialog accepts spaces in the
table name
- verify that a table name with a space can be set via UNO
and is preserved

Fix found with the help of Claude Opus."
libreoffice,core~204381,8,5,6,"tdf#71261: Allow spaces in writer table names

Drop the space character from the places that rejected it in
table names:

- Insert Table dialog: text filter on the name entry
- Table Properties dialog: validation in DeactivatePage that
showed an info dialog
- Navigator rename: forbidden characters list
- UNO SwXTextTable::setName: check that threw RuntimeException

Other illegal characters ("".<>"") are still blocked, since they
are incorrectly handled in formulas and chart data sources.

Also remove the now unused STR_WRONG_TABLENAME string.

Added two regression tests:
- verify that the Insert Table dialog accepts spaces in the
table name
- verify that a table name with a space can be set via UNO
and is preserved

Fix found with the help of Claude Opus.","tdf#71261: Allow spaces in writer table names

Drop the space character from the places that rejected it in
table names:

- Insert Table dialog: text filter on the name entry
- Table Properties dialog: validation in DeactivatePage that
showed an info dialog
- Navigator rename: forbidden characters list
- UNO SwXTextTable::setName: check that threw RuntimeException

Other illegal characters ("".<>"") are still blocked, since they
are incorrectly handled in formulas and chart data sources.

Also remove the now unused STR_WRONG_TABLENAME string.

Added three regression tests:
- verify that the Insert Table dialog accepts spaces in the
table name
- verify that a table name with a space can be set via UNO
and is preserved
- verify that the Table Properties dialog accepts and saves
a table name containing a space

Fix found with the help of Claude Opus."
libreoffice,core~204381,8,7,8,"tdf#71261: Allow spaces in writer table names

Drop the space character from the places that rejected it in
table names:

- Insert Table dialog: text filter on the name entry
- Table Properties dialog: validation in DeactivatePage that
showed an info dialog
- Navigator rename: forbidden characters list
- UNO SwXTextTable::setName: check that threw RuntimeException

Other illegal characters ("".<>"") are still blocked, since they
are incorrectly handled in formulas and chart data sources.

Also remove the now unused STR_WRONG_TABLENAME string.

Added three regression tests:
- verify that the Insert Table dialog accepts spaces in the
table name
- verify that a table name with a space can be set via UNO
and is preserved
- verify that the Table Properties dialog accepts and saves
a table name containing a space

Fix found with the help of Claude Opus.","tdf#71261: Allow spaces in writer table names

Drop the space character from the places that rejected it in
table names:

- Insert Table dialog: text filter on the name entry
- Table Properties dialog: validation in DeactivatePage that
showed an info dialog
- Navigator rename: forbidden characters list
- UNO SwXTextTable::setName: check that threw RuntimeException

Other illegal characters ("".<>"") are still blocked, since they
are incorrectly handled in formulas and chart data sources.

Also remove the now unused STR_WRONG_TABLENAME string.

Allowing spaces exposed that a chart linked to such a table lost
its data connection after save/reload, so fix the table name
(de)serialization on both sides of the link:

- ODF export (xmltexte.cxx) wrote draw:notify-on-update-of-ranges
wrapped in single quotes when the name contained a space; write
it unmodified instead (the attribute also allows a plain string,
not only a cellRangeAddressList).
- ODF import (xmltexti.cxx) only unquotes the legacy single-quoted
form when the value actually starts with a quote, so both old and
new documents are read correctly.
- SwChartDataProvider::convertRangeFromXML split the space separated
range list with a naive tokenizer that broke inside a single-quoted
table name; split it in a quote-aware way so the chart range still
resolves to the table (instead of falling back to the chart's
internal local-table).

Added regression tests:
- verify that the Insert Table dialog accepts spaces in the
table name
- verify that a table name with a space can be set via UNO
and is preserved
- verify that the Table Properties dialog accepts and saves
a table name containing a space
- verify that, after save/reload, the chart's
notify-on-update-of-ranges keeps the unquoted table name
- verify the convertRangeToXML/convertRangeFromXML round-trip for
a table name containing a space

Fix found with the help of Claude Opus."
onap,sdc~master~I5d7fcd889659d1907d179ecaf9ac5e139aa45c4b,8,1,2,"Replace WorkspaceViewModel controller with Angular WorkspaceContainerComponent

Port the 1032-line AngularJS WorkspaceViewModel controller to a pure Angular
component (WorkspaceContainerComponent). The component is downgraded via
@angular/upgrade/static and used within the existing ui-router workspace
state, preserving all child tab routing via <ng-content> transclusion.

This is Phase 2 of the AngularJS removal migration (SDC-4829). The workspace
shell — sidebar menu, top bar with lifecycle buttons, version selector,
breadcrumbs, create/save/archive/restore actions — is now Angular code while
child states continue rendering unchanged via <div ui-view>.

Issue-ID: SDC-4829","Replace WorkspaceViewModel controller with Angular WorkspaceContainerComponent

Port the 1032-line AngularJS WorkspaceViewModel controller to a pure Angular
component (WorkspaceContainerComponent). The component is downgraded via
@angular/upgrade/static and used within the existing ui-router workspace
state, preserving all child tab routing via <ng-content> transclusion.

This is Phase 2 of the AngularJS removal migration (SDC-4829). The workspace
shell — sidebar menu, top bar with lifecycle buttons, version selector,
breadcrumbs, create/save/archive/restore actions — is now Angular code while
child states continue rendering unchanged via <div ui-view>.

Key implementation details:
- WorkspaceTopProgressComponent replaces AngularJS top-progress directive
- LayoutModule imported for TopNavComponent availability
- CUSTOM_ELEMENTS_SCHEMA for remaining AngularJS directives in template
- Lifecycle button entries cached to prevent infinite change detection
- Angular DI providers registered for AngularJS services (MenuHandler,
ChangeLifecycleStateHandler, ProgressService, sdcMenu, ComponentFactory)

Issue-ID: SDC-4829"
onap,sdc~master~I5d7fcd889659d1907d179ecaf9ac5e139aa45c4b,8,5,6,"Replace WorkspaceViewModel controller with Angular WorkspaceContainerComponent

Port the 1032-line AngularJS WorkspaceViewModel controller to a pure Angular
component (WorkspaceContainerComponent). The component is downgraded via
@angular/upgrade/static and used within the existing ui-router workspace
state, preserving all child tab routing via <ng-content> transclusion.

This is Phase 2 of the AngularJS removal migration (SDC-4829). The workspace
shell — sidebar menu, top bar with lifecycle buttons, version selector,
breadcrumbs, create/save/archive/restore actions — is now Angular code while
child states continue rendering unchanged via <div ui-view>.

Key implementation details:
- WorkspaceTopProgressComponent replaces AngularJS top-progress directive
- LayoutModule imported for TopNavComponent availability
- CUSTOM_ELEMENTS_SCHEMA for remaining AngularJS directives in template
- Lifecycle button entries cached to prevent infinite change detection
- Angular DI providers registered for AngularJS services (MenuHandler,
ChangeLifecycleStateHandler, ProgressService, sdcMenu, ComponentFactory)

Issue-ID: SDC-4829","Replace WorkspaceViewModel controller with Angular WorkspaceContainerComponent

Port the 1032-line AngularJS WorkspaceViewModel controller to a pure Angular
component (WorkspaceContainerComponent). The component is downgraded via
@angular/upgrade/static and used within the existing ui-router workspace state.

This is Phase 2 of the AngularJS removal migration (SDC-4829). The workspace
shell - sidebar menu, top bar with lifecycle buttons, version selector,
breadcrumbs, create/save/archive/restore actions - is now Angular code while
child tab states continue rendering unchanged as AngularJS/ui-router.

Key architecture (verified locally on the production Docker build via the
webseal-simulator - the same environment as the CI Selenium UI tests - for
VIEW/EDIT, CREATE and tab-switch flows, all settling per pageLoadWait):

- The child <div ui-view> is a SIBLING of <workspace-container>, NOT projected
through its <ng-content>. Projecting a ui-router ui-view through an Angular
component's content slot relocates the view anchor and hangs the page in an
infinite digest. CSS (.workspace-child-view in workspace.less) positions the
sibling into the shell content region.
- Component data flows via WorkspaceService.setComponent(), called in ALL
branches of the workspace-state resolve (existing id, CSAR, and empty/create),
not via @Input - downgradeComponent with propagateDigest:false does not
deliver inputs.
- ChangeDetectionStrategy.OnPush + propagateDigest:false + a single
detectChanges() in ngOnInit render the shell without an infinite CD loop.
- A thin AngularJS shim controller on the workspace state exposes the $scope
properties (component, setValidState, etc.) that AngularJS child tabs still
expect; removed in Phase 3/4.
- AngularJS services resolved lazily via $injector.get() in ngOnInit (no eager
constructor string-token injection). WorkspaceTopProgressComponent replaces
the AngularJS top-progress directive. LayoutModule provides TopNavComponent.
CUSTOM_ELEMENTS_SCHEMA for remaining AngularJS directives in the template.

Also adds local UI dev/verification tooling: webpack-dev-server now defaults to
a local backend with a built-in login page (catalog-ui/webpack.server.js,
start:local script), a workspace-shell Playwright spec, and Docker-backend
prerequisites in the playwright-tests README.

Issue-ID: SDC-4829"
onap,sdc~master~I5d7fcd889659d1907d179ecaf9ac5e139aa45c4b,8,6,7,"Replace WorkspaceViewModel controller with Angular WorkspaceContainerComponent

Port the 1032-line AngularJS WorkspaceViewModel controller to a pure Angular
component (WorkspaceContainerComponent). The component is downgraded via
@angular/upgrade/static and used within the existing ui-router workspace state.

This is Phase 2 of the AngularJS removal migration (SDC-4829). The workspace
shell - sidebar menu, top bar with lifecycle buttons, version selector,
breadcrumbs, create/save/archive/restore actions - is now Angular code while
child tab states continue rendering unchanged as AngularJS/ui-router.

Key architecture (verified locally on the production Docker build via the
webseal-simulator - the same environment as the CI Selenium UI tests - for
VIEW/EDIT, CREATE and tab-switch flows, all settling per pageLoadWait):

- The child <div ui-view> is a SIBLING of <workspace-container>, NOT projected
through its <ng-content>. Projecting a ui-router ui-view through an Angular
component's content slot relocates the view anchor and hangs the page in an
infinite digest. CSS (.workspace-child-view in workspace.less) positions the
sibling into the shell content region.
- Component data flows via WorkspaceService.setComponent(), called in ALL
branches of the workspace-state resolve (existing id, CSAR, and empty/create),
not via @Input - downgradeComponent with propagateDigest:false does not
deliver inputs.
- ChangeDetectionStrategy.OnPush + propagateDigest:false + a single
detectChanges() in ngOnInit render the shell without an infinite CD loop.
- A thin AngularJS shim controller on the workspace state exposes the $scope
properties (component, setValidState, etc.) that AngularJS child tabs still
expect; removed in Phase 3/4.
- AngularJS services resolved lazily via $injector.get() in ngOnInit (no eager
constructor string-token injection). WorkspaceTopProgressComponent replaces
the AngularJS top-progress directive. LayoutModule provides TopNavComponent.
CUSTOM_ELEMENTS_SCHEMA for remaining AngularJS directives in the template.

Also adds local UI dev/verification tooling: webpack-dev-server now defaults to
a local backend with a built-in login page (catalog-ui/webpack.server.js,
start:local script), a workspace-shell Playwright spec, and Docker-backend
prerequisites in the playwright-tests README.

Issue-ID: SDC-4829","Replace WorkspaceViewModel controller with Angular WorkspaceContainerComponent

Port the 1032-line AngularJS WorkspaceViewModel controller to a pure Angular
component (WorkspaceContainerComponent). The component is downgraded via
@angular/upgrade/static and used within the existing ui-router workspace state.

This is Phase 2 of the AngularJS removal migration (SDC-4829). The workspace
shell - sidebar menu, top bar with lifecycle buttons, version selector,
breadcrumbs, create/certify/check-in actions - is now Angular code while child
tab states continue rendering unchanged as AngularJS/ui-router.

Key architecture (verified locally on the production Docker build via the
webseal-simulator - the same environment as the CI Selenium UI tests):

- The child <div ui-view> is a SIBLING of <workspace-container>, NOT projected
through its <ng-content>. Projecting a ui-router ui-view through an Angular
component's content slot relocates the view anchor and hangs the page in an
infinite digest. CSS (.workspace-child-view in workspace.less) positions the
sibling into the shell content region.
- Component data flows via WorkspaceService.setComponent(), called in ALL
branches of the workspace-state resolve (existing id, CSAR, and empty/create),
not via @Input - downgradeComponent with propagateDigest:false does not
deliver inputs.
- ChangeDetectionStrategy.OnPush + propagateDigest:false + detectChanges() in
ngOnInit and after each action render the shell without an infinite CD loop.
- The shell owns the action logic (create, changeLifecycleState,
handleChangeLifecycleState, startProgress/stopProgress) ported from the old
controller. ChangeLifecycleStateHandler is given the component as its scope so
it drives the shell loader (isLoading / isCreateProgress). The create and
lifecycle buttons are wired to these methods - previously they had no handler,
which broke the Selenium create flow (the loader never appeared and
waitForLoader timed out).
- The <sdc-loader> create/lifecycle spinners use [active] binding (not *ngIf) so
they render the loader DOM the Selenium LoaderHelper.waitForLoader() waits for.
- A thin AngularJS shim controller on the workspace state exposes the $scope
properties (component, setValidState, etc.) and delegates the action methods
(create / changeLifecycleState / save) to the shell via
WorkspaceService.containerActions, for AngularJS child tabs that still call
them via $scope inheritance; removed in a later phase.
- AngularJS services resolved lazily via $injector.get() in ngOnInit.
WorkspaceTopProgressComponent replaces the AngularJS top-progress directive.
LayoutModule provides TopNavComponent. CUSTOM_ELEMENTS_SCHEMA for remaining
AngularJS directives in the template.

Also adds local UI dev/verification tooling: webpack-dev-server now defaults to
a local backend with a built-in login page (catalog-ui/webpack.server.js,
start:local script), a workspace-shell Playwright spec covering VIEW/EDIT,
CREATE, the create flow (loader parity) and tab navigation, and Docker-backend
prerequisites in the playwright-tests README.

Issue-ID: SDC-4829"
onap,sdc~master~I5d7fcd889659d1907d179ecaf9ac5e139aa45c4b,8,7,8,"Replace WorkspaceViewModel controller with Angular WorkspaceContainerComponent

Port the 1032-line AngularJS WorkspaceViewModel controller to a pure Angular
component (WorkspaceContainerComponent). The component is downgraded via
@angular/upgrade/static and used within the existing ui-router workspace state.

This is Phase 2 of the AngularJS removal migration (SDC-4829). The workspace
shell - sidebar menu, top bar with lifecycle buttons, version selector,
breadcrumbs, create/certify/check-in actions - is now Angular code while child
tab states continue rendering unchanged as AngularJS/ui-router.

Key architecture (verified locally on the production Docker build via the
webseal-simulator - the same environment as the CI Selenium UI tests):

- The child <div ui-view> is a SIBLING of <workspace-container>, NOT projected
through its <ng-content>. Projecting a ui-router ui-view through an Angular
component's content slot relocates the view anchor and hangs the page in an
infinite digest. CSS (.workspace-child-view in workspace.less) positions the
sibling into the shell content region.
- Component data flows via WorkspaceService.setComponent(), called in ALL
branches of the workspace-state resolve (existing id, CSAR, and empty/create),
not via @Input - downgradeComponent with propagateDigest:false does not
deliver inputs.
- ChangeDetectionStrategy.OnPush + propagateDigest:false + detectChanges() in
ngOnInit and after each action render the shell without an infinite CD loop.
- The shell owns the action logic (create, changeLifecycleState,
handleChangeLifecycleState, startProgress/stopProgress) ported from the old
controller. ChangeLifecycleStateHandler is given the component as its scope so
it drives the shell loader (isLoading / isCreateProgress). The create and
lifecycle buttons are wired to these methods - previously they had no handler,
which broke the Selenium create flow (the loader never appeared and
waitForLoader timed out).
- The <sdc-loader> create/lifecycle spinners use [active] binding (not *ngIf) so
they render the loader DOM the Selenium LoaderHelper.waitForLoader() waits for.
- A thin AngularJS shim controller on the workspace state exposes the $scope
properties (component, setValidState, etc.) and delegates the action methods
(create / changeLifecycleState / save) to the shell via
WorkspaceService.containerActions, for AngularJS child tabs that still call
them via $scope inheritance; removed in a later phase.
- AngularJS services resolved lazily via $injector.get() in ngOnInit.
WorkspaceTopProgressComponent replaces the AngularJS top-progress directive.
LayoutModule provides TopNavComponent. CUSTOM_ELEMENTS_SCHEMA for remaining
AngularJS directives in the template.

Also adds local UI dev/verification tooling: webpack-dev-server now defaults to
a local backend with a built-in login page (catalog-ui/webpack.server.js,
start:local script), a workspace-shell Playwright spec covering VIEW/EDIT,
CREATE, the create flow (loader parity) and tab navigation, and Docker-backend
prerequisites in the playwright-tests README.

Issue-ID: SDC-4829","Replace WorkspaceViewModel controller with Angular WorkspaceContainerComponent

Port the 1032-line AngularJS WorkspaceViewModel controller to a pure Angular
component (WorkspaceContainerComponent). The component is downgraded via
@angular/upgrade/static and used within the existing ui-router workspace state.

This is Phase 2 of the AngularJS removal migration (SDC-4829). The workspace
shell - sidebar menu, top bar with lifecycle buttons, version selector,
breadcrumbs, create/certify/check-in actions - is now Angular code while child
tab states continue rendering unchanged as AngularJS/ui-router.

Key architecture (verified locally on the production Docker build via the
webseal-simulator - the same environment as the CI Selenium UI tests - where
the full ImportVfcUiTest.importVFC_createVF_addVFC2VF_test passes end-to-end):

- The child <div ui-view> is a SIBLING of <workspace-container>, NOT projected
through its <ng-content>. Projecting a ui-router ui-view through an Angular
component's content slot relocates the view anchor and hangs the page in an
infinite digest. CSS (.workspace-child-view in workspace.less) positions the
sibling into the shell content region.
- Component data flows via WorkspaceService.setComponent(), called in ALL
branches of the workspace-state resolve (existing id, CSAR, and empty/create),
not via @Input - downgradeComponent with propagateDigest:false does not
deliver inputs.
- ChangeDetectionStrategy.OnPush + propagateDigest:false + detectChanges() in
ngOnInit and after each action render the shell without an infinite CD loop.
- The shell owns the action logic (create, changeLifecycleState,
handleChangeLifecycleState, startProgress/stopProgress) ported from the old
controller. ChangeLifecycleStateHandler is given the component as its scope so
it drives the shell loader (isLoading / isCreateProgress). The create and
lifecycle buttons are wired to these methods - previously they had no handler,
which broke the Selenium create flow (the loader never appeared and
waitForLoader timed out).
- A thin AngularJS shim controller on the workspace state exposes the $scope
properties (component, setValidState, etc.) and delegates the action methods
(create / changeLifecycleState / save) to the shell via
WorkspaceService.containerActions, for AngularJS child tabs that still call
them via $scope inheritance; removed in a later phase.
- AngularJS services resolved lazily via $injector.get() in ngOnInit.
WorkspaceTopProgressComponent replaces the AngularJS top-progress directive.
LayoutModule provides TopNavComponent. CUSTOM_ELEMENTS_SCHEMA for remaining
AngularJS directives in the template.

Selenium UI-gate parity fixes (the migrated shell must keep the exact DOM the
Selenium page objects assert on; each broke a different step of ImportVfcUiTest):

- Loader markup: render an inline tlv-loader / data-tests-id=""loader"" element
(mirroring the old AngularJS <loader> directive) instead of <sdc-loader>, whose
service-driven activation rendered no element LoaderHelper.waitForLoader()
could see. Keep isCreateProgress true through the create->navigate window so
the loader does not vanish within a Selenium poll interval on a fast backend.
- Debounced ng-model commit: the General-tab form fields use ng-model-options
""{debounce:500}""; the ported Angular create() runs outside the AngularJS
digest, so a Selenium-speed fill-then-Create read the component before the
debounced writes committed (create POST without description -> backend 400 ->
loader only flashed). create() now force-commits via ngModelController
.$commitViewValue() before reading the component.
- Lifecycle-button data-tests-id is run through the same testsId transform the
old template used (e.g. 'Certify' -> 'certify'), so the Selenium locators match.
- Certify refreshes the component in place (update lifecycleState + buttons +
detectChanges) instead of $state.go(reload:true), which re-mounted the
downgraded shell with a gap where the shell container was absent from the DOM.
- The shell re-subscribes to $stateChangeSuccess (as the old controller did) to
recompute the selected sidebar item / tab title and isComposition/isDeployment
on each child-tab navigation.
- The .w-sdc-main-right-container div is kept always-present with a STATIC class
and the *ngIf=""component"" guard moved to an inner display:contents wrapper, so
Angular's structural-directive marker class (ng-star-inserted) and the
[class.composition]/[class.deployment] bindings no longer pollute its class
attribute. The Selenium page objects wait on the EXACT-class xpath
//div[@class='w-sdc-main-right-container'] (and the nested
//div[@class='sdc-workspace-top-bar']); an extra class made findElement match
zero nodes and time out even though the page rendered.

Also adds local UI dev/verification tooling: webpack-dev-server now defaults to
a local backend with a built-in login page (catalog-ui/webpack.server.js,
start:local script), a workspace-shell Playwright spec covering VIEW/EDIT,
CREATE, the create flow (loader parity) and tab navigation, and Docker-backend
prerequisites in the playwright-tests README.

Issue-ID: SDC-4829"
onap,oom~master~I775fd0e7771b56549ba3c6cfe41cb55d82168a99,6,3,4,"[SO] 17.4.0 release

- so main images (1.19.1 -> 1.20.0)

Issue-ID: SO-4389","[SO] 17.4.0 release

- so main images (1.19.1 -> 1.20.0)
- increase sdc wfd-be readiness init container
timeout from 10 to 15 minutes since it sometimes
times out (because the sdc-cs job is taking too long)

Issue-ID: SO-4389"
onap,sdnc%2Foam~master~Ib597dd2fecbb56f7f370b5d3f600577f29a115fa,2,1,2,"Update parent version to 3.3.2

Update parent pom version to 3.3.2

Issue-ID: SDNC-1865","Update to parent version 3.3.2

Update parent pom version to 3.3.2

Issue-ID: SDNC-1865"
onap,cps~master~I4527f28023fc3068b2a72c190a6e63c044ac56e3,19,2,3,"Issue for Sonar: Method has 8 parameters, which is greater than 7 authorized","Fix for Sonar: Method has 8 parameters, which is greater than 7 authorized"
onap,cps~master~I4527f28023fc3068b2a72c190a6e63c044ac56e3,19,4,5,"Fix for Sonar: Method has 8 parameters, which is greater than 7 authorized","Sonar: Method has 8 parameters, which is greater than 7 authorized

-Removed FetchDescendantsOption parameter from getDeltaByDataspaceAnchorAndPayload and updated related logic.

Issue-Id: CPS-3260"
onap,cps~master~I4527f28023fc3068b2a72c190a6e63c044ac56e3,19,6,7,"Sonar: Method has 8 parameters, which is greater than 7 authorized

-Removed FetchDescendantsOption parameter from getDeltaByDataspaceAnchorAndPayload and updated related logic.

Issue-Id: CPS-3260","Fixs for Sonar: Method has 8 parameters, which is greater than 7 authorized"
onap,cps~master~I4527f28023fc3068b2a72c190a6e63c044ac56e3,19,8,9,"Fixs for Sonar: Method has 8 parameters, which is greater than 7 authorized","Fix for Sonar: Method has 8 parameters, which is greater than 7 authorized"
onap,cps~master~I4527f28023fc3068b2a72c190a6e63c044ac56e3,19,10,11,"Fix for Sonar: Method has 8 parameters, which is greater than 7 authorized","Sonar: Method has 8 parameters, which is greater than 7 authorized"
onap,cps~master~I4527f28023fc3068b2a72c190a6e63c044ac56e3,19,11,12,"Sonar: Method has 8 parameters, which is greater than 7 authorized","Sonar: Method has 8 parameters, which is greater than 7 authorized

-Removed FetchDescendantsOption parameter from delta API and updated test

Issue-Id: CPS-3260"
onap,cps~master~I4527f28023fc3068b2a72c190a6e63c044ac56e3,19,12,13,"Sonar: Method has 8 parameters, which is greater than 7 authorized

-Removed FetchDescendantsOption parameter from delta API and updated test

Issue-Id: CPS-3260","Sonar: Method has 8 parameters, which is greater than 7 authorized

-Removed FetchDescendantsOption parameter from getDeltaByDataspaceAnchorAndPayload and updated test

Issue-Id: CPS-3260"
onap,cps~master~I4527f28023fc3068b2a72c190a6e63c044ac56e3,19,13,14,"Sonar: Method has 8 parameters, which is greater than 7 authorized

-Removed FetchDescendantsOption parameter from getDeltaByDataspaceAnchorAndPayload and updated test

Issue-Id: CPS-3260","Fix for Sonar Method has 8 parameters, which is greater than 7 authorized"
onap,cps~master~I4527f28023fc3068b2a72c190a6e63c044ac56e3,19,14,15,"Fix for Sonar Method has 8 parameters, which is greater than 7 authorized","Sonar: Method has 8 parameters, which is greater than 7 authorized

-Removed FetchDescendantsOption parameter from getDeltaByDataspaceAnchorAndPayload and updated test

Issue-Id: CPS-3260"
onap,cps~master~I4527f28023fc3068b2a72c190a6e63c044ac56e3,19,16,17,"Sonar: Method has 8 parameters, which is greater than 7 authorized

-Removed FetchDescendantsOption parameter from getDeltaByDataspaceAnchorAndPayload and updated test

Issue-Id: CPS-3260","Sonar Method has 8 parameters, which is greater than 7 authorized"
onap,cps~master~I4527f28023fc3068b2a72c190a6e63c044ac56e3,19,17,18,"Sonar Method has 8 parameters, which is greater than 7 authorized","Sonar: Method has 8 parameters, which is greater than 7 authorized

-Removed FetchDescendantsOption parameter from getDeltaByDataspaceAnchorAndPayload and updated test

Issue-Id: CPS-3260"
onap,cps~master~I4458abc115d98cc623f06ebc2cbd0d5dc5ee5b5f,8,2,3,"Uplift Spring Boot version 4.0.5

- Spring Cloud: 2024.0.3 → 2025.0.2
- Yangtools: 8.0.10 → 14.0.23
- Java: 17 → 21
- Mockwebserver: 4.12.0 → 5.3.2
- Antlr4: 4.9.3 → 4.13.2

Issue-ID: CPS-3201","Uplift Spring Boot version 4.0.5

- Spring Cloud: 2024.0.3 → 2025.0.2
- Yangtools: 8.0.10 → 14.0.23
- Java: 17 → 21
- Mockwebserver: 4.12.0 → 5.3.2
- Antlr4: 4.9.3 → 4.13.2

- Revert XML context classes and simplify XML parsing for CPS-3257

Issue-ID: CPS-3201"
onap,cps~master~I4458abc115d98cc623f06ebc2cbd0d5dc5ee5b5f,8,5,6,"Uplift Spring Boot version 4.0.5

- Spring Cloud: 2024.0.3 → 2025.0.2
- Yangtools: 8.0.10 → 14.0.23
- Java: 17 → 21
- Mockwebserver: 4.12.0 → 5.3.2
- Antlr4: 4.9.3 → 4.13.2

- Revert XML context classes and simplify XML parsing for CPS-3257

Issue-ID: CPS-3201","Uplift Spring Boot version 4.0.5

- Spring Cloud: 2024.0.3 → 2025.0.2
- Yangtools: 8.0.10 → 14.0.23
- Java: 17 → 21
- Mockwebserver: 4.12.0 → 5.3.2
- Antlr4: 4.9.3 → 4.13.2

- Revert XML context classes and simplify XML parsing for CPS-3257
- Simplify String v. Json Object Handling CPS-3255

Issue-ID: CPS-3201"
onap,cps~master~I4458abc115d98cc623f06ebc2cbd0d5dc5ee5b5f,8,6,7,"Uplift Spring Boot version 4.0.5

- Spring Cloud: 2024.0.3 → 2025.0.2
- Yangtools: 8.0.10 → 14.0.23
- Java: 17 → 21
- Mockwebserver: 4.12.0 → 5.3.2
- Antlr4: 4.9.3 → 4.13.2

- Revert XML context classes and simplify XML parsing for CPS-3257
- Simplify String v. Json Object Handling CPS-3255

Issue-ID: CPS-3201","Uplift Spring Boot version 4.0.7

- Spring Cloud: 2024.0.3 → 2025.0.2
- Yangtools: 8.0.10 → 14.0.23
- Java: 17 → 21
- Mockwebserver: 4.12.0 → 5.3.2
- Antlr4: 4.9.3 → 4.13.2

- Revert XML context classes and simplify XML parsing for CPS-3257
- Simplify String v. Json Object Handling CPS-3255

Issue-ID: CPS-3201"
onap,policy%2Fclamp~master~I99e3b7b07c86a1965f0e5187f25c7f7024026d32,12,3,4,"Expose new methods in intermediary for outProperties

Expose new methods in intermediary for sending back
element state and outProperties.

Issue-ID: PFACM-668","Expose new methods in intermediary for outProperties

Expose new methods in intermediary for sending back
element state and outProperties.

Issue-ID: POLICY-5601"
